NORMA,ART,APT,OPC,PTOS,CALIF,INFRACCION,MULTA,RESPONS,COMENTARIO,MATERIA
CIR,"






134

055","






3

3","







5A","







0","







Leve","UTILIZARUNASEÑALQUENOCUMPLELASNORMASYESPECIFICACIONESESTABLECIDASENELREGLAMENTOGENERALDECIRCULACIÓNYELCATÁLOGOOFICIALDESEÑALESDECIRCULACIÓN(ESPECIFICARDETALLESDESCRIPTIVOSDELASEÑALANTIRREGLAMENTARIA.ELCATÁLOGOOFICIALDESEÑALESDECIRCULACIÓNDEBEAJUSTARSEALOESTABLECIDOENLASREGLAMENTACIONESYRECOMENDACIONESINTERNACIONALESENLA
MATERIA,)	","






80.0

40.0",Usuario,"




NOTA:asícomoalaregulaciónbásicaestablecidaalefectoporlosMinisteriosdelInteriorydeFomento,especificándoseenelmismolaformaysignificadodelasseñales,y,ensucaso,sucolorydiseño,asícomosusdimensionesysussistemasdecolocación.","







SEÑALES"
CIR,"






138

056","






-

-","







5A","







0","







Leve","NOFIGURARLASINDICACIONESEINSCRIPCIONESESCRITASINCLUIDASOQUEACOMPAÑENALOSPANELESDESEÑALIZACIÓNDELAVÍAPÚBLICAENLAFORMAREGLAMENTARIAMENTEESTABLECIDA(ESPECIFICARLASCIRCUNSTANCIASCONCRETASDELAINFRACCIÓN.FIGURARÁNENLENGUACASTELLANAY,ADEMÁS,ENLALENGUACOOFICIALDELACOMUNIDADAUTÓNOMARECONOCIDAENELRESPECTIVOESTATUTODE
AUTONOMÍA,)	","






80.0

40.0",Usuario,"




NOTA:cuandolaseñalestéubicadaenelámbitoterritorialdedichaComunidad.Losnúcleosdepoblaciónydemástopónimosserándesignadosensudenominaciónoficialy,cuandofuesenecesario,aefectosdeidentificación,encastellano.","







SEÑALES"
CIR,"





139

012","





3

1","






5C","






0","





Grave076.-B)","NOCOMUNICARALÓRGANORESPONSABLEDELAGESTIÓNYREGULACIÓNDELTRÁFICOLAREALIZACIÓNDEOBRASENLAVÍAPÚBLICAANTESDESUINICIO(VERORDENDELMINISTERIODEOBRASPÚBLICASYURBANISMO(FOMENTO)PORLAQUESEAPRUEBALAINSTRUCCIÓNNº8.3-1C,DE31DEAGOSTODE1987,SOBRESEÑALIZACIÓN,BALIZAMIENTO,DEFENSA,LIMPIEZAYTERMINACIÓNDEOBRASFIJASFUERADE
POBLADO.)","





200.0

100.0","Organismo

EmpresaAdjudicataria","



NOTA:Lasconductasdelosusuariosquenosiganlasindicacionesdelpersonaldestinadoalaregulacióndelpasodevehículosendichasobras,sedenunciaráncomoinfracciónalodispuestoenelart.60.5delReglamentoGral.Circulación","






OBRAS"
CIR,"


139

012","


4

1","



5B","



0","


Grave076.-B)","INCUMPLIRLASINSTRUCCIONESDICTADASPORLAAUTORIDADRESPONSABLEDELAGESTIÓNYCONTROLDELTRÁFICO,CONOCASIÓNDELAREALIZACIÓNYSEÑALIZACIÓNDEOBRASENLAVÍAPÚBLICA(ESPECIFICARELINCLUMPLIMIENTO
DETECTADO.)	","


200.0

100.0","Organismo

EmpresaAdjudicataria","
NOTA:EstanuevacalificaciónsedebealamodificaciónincorporadaalaLTSVporLey6/2014,de7deabril.DeberánespecificarsetodoslosdetallesdefinitoriosdelaconductaalobjetodesiloshechosconcretosdenunciadosformabanpartedelasInstruccionesrecibidasensudía.","




OBRAS"
CIR,"






140

057","






-3","







5D","







0","






Muygrave077.-
Ñ)","NOINSTALARLASEÑALIZACIÓNDEOBRASENLAFORMAESTABLECIDAREGLAMENTARIAMENTE,PONIENDOENGRAVERIESGOLASEGURIDADVIAL(DEBERÁNESPECIFICARSETODOSLOSEXTREMOSYCIRCUNSTANCIASOBSERVADASENELMOMENTODEDETECTARSELOSHECHOSDENUNCIADOSPARAFACILITARLADETERMINACIÓNYPERSECUCIÓNDELOSMISMOSPORPARTEDELASAUTORIDADES
COMPETENTES)","






3000.0
SINREDUC.","Organismo

EmpresaAdjudicataria","




NOTA:AestosefectosdeberátenerseencuentalodispuestoenlaOrdende31deagostode1987(BOEnº224,de18-9)sobreseñalización,balizamiento,defensa,limpiezayterminacióndeobrasfijasenvíasfueradepoblado","







OBRAS"
CIR,"






140

057","






-3","







5E","







0","






Muygrave077.-
Ñ)","INSTALARLASEÑALIZACIÓNDEOBRASENFORMADISTINTAALODISPUESTOENLANORMATIVAVIGENTE,PONIENDOENGRAVERIESGOLASEGURIDADVIAL(DEBERÁNESPECIFICARSETODOSLOSEXTREMOSYCIRCUNSTANCIASOBSERVADASENELMOMENTODEDETECTARSELOSHECHOSDENUNCIADOSPARAFACILITARLADETERMINACIÓNYPERSECUCIÓNDELOSMISMOSPORPARTEDELASAUTORIDADES
COMPETENTES)","






3000.0
SINREDUC.","Organismo

EmpresaAdjudicataria","




NOTA:AestosefectosdeberátenerseencuentalodispuestoenlaOrdende31deagostode1987(BOEnº224,de18-9)sobreseñalización,balizamiento,defensa,limpiezayterminacióndeobrasfijasenvíasfueradepoblado","








OBRAS"
CIR,"

140

057","

-3","


5F","


0","

Grave076.-B)","NOSEÑALIZAR
REGLAMENTARIAMENTELASOBRASQUEDIFICULTENLACIRCULACIÓNVIALTANTODEDÍACOMODENOCHE(ESPECIFICARELINCUMPLIMIENTODETECTADO)","

200.0

100.0",EmpresaAdjudicataria,,"


OBRAS"
CIR,"
140

057","
-3","

5G","

0","
Grave076.-B)","NOBALIZARLUMINOSAMENTE
LASOBRASREALIZADASENLAVÍADURANTELASHORASNOCTURNASOCUANDOLASCONDICIONESMETEOROLÓGICASO
AMBIENTALESLOEXIJAN	","
200.0

100.0",EmpresaAdjudicataria,,"


OBRAS"
CIR,"







141

057","







-3","








5B","








0","







Grave076.-B)","REALIZAROBRASOACTIVIDADESENLAVÍANOUTILIZANDOLOSELEMENTOSYDISPOSITIVOSDESEÑALIZACIÓN,BALIZAMIENTOYDEFENSAINCLUIDOSENLAREGULACIÓNBÁSICAESTABLECIDAPORLOSMINISTERIOSDEFOMENTOEINTERIOR(AESTOSEFECTOSDEBERÁTENERSEENCUENTALODISPUESTOENLAORDENDE31DEAGOSTODE1987(BOENº224,
DE18-9)SOBRESEÑALIZACIÓN,BALIZAMIENTO,DEFENSA,LIMPIEZAYTERMINACIÓNDEOBRASFIJASENVÍASFUERA
DEPOBLADO)	","







200.0

100.0",EmpresaAdjudicataria,"






NOTA:Cuandoseseñalicentramosdeobras,lasmarcasvialesserándecoloramarillo.Susignificadoseráelmismoqueeldelasequivalentesqueseutilizancuandonohayobras.","








SEÑALES"
CIR,"






142

058","






-2","







5B","







0","






Muygrave077.-
N)","RETIRAR,OCULTAR,ALTERARODETERIORARLASEÑALIZACIÓNPERMANENTEUOCASIONALENUNAVÍA,SINPERMISOOCAUSAJUSTIFICADA(DEBERÁNESPECIFICARSETODOSLOSEXTREMOSYCIRCUNSTANCIASOBSERVADASENELMOMENTODEDETECTARSELOSHECHOSDENUNCIADOSPARAFACILITARLADETERMINACIÓNYPERSECUCIÓNDELOSMISMOSPORPARTEDELASAUTORIDADES
COMPETENTES.)","






3000.0
SINREDUC.",TitularConductorAutor,"






NOTA:Ver,ensucaso,posibleilícitopenalporvulneraciónart.385CP.","







SEÑALES"
CIR,"


142

058","


1

1","



5D","



0","


Grave076.-B)","NOOBEDECERLAORDENDERETIRADA,YENSUCASO,SUSTITUCIÓNPORLAQUESEAADECUADA,DELASSEÑALESDECIRCULACIÓNQUEHAYANPERDIDOSUOBJETOOSEENCUENTRENDETERIORADAS(INDICARLASRAZONESPARATAL
CONSIDERACIÓN)","


200.0

100.0",Autor,"NOTA:Elconceptodiferenciadoreslacreacióndeun""graveriesgo""paralacirculación.Sinohayriesgooelriesgoesbajoporlaaccióncorrespondientehayqueacudiralderechoadministrativosancionadorydenunciarporestepreceptoenfuncióndelconcretotipodeconductadetectadaylacalificación
delamisma.","



SEÑALES"
CIR,"

142

058","

3

3","


5A","


0","

Muygrave077.-
N)","MODIFICARELCONTENIDODELASEÑALDETALMODOQUEPUEDAINDUCIRCONFUSIÓNALRESTODELOSUSUARIOS(DEBERÁINDICARSELAMODIFICACIÓN
EFECTUADA)","

3000.0
SINREDUC.",Autor,,"


SEÑALES"
CIR,"
142

058","
3

3","

5B","

0","
Muygrave077.-
N)","MODIFICARELCONTENIDO
DELASEÑALDETALMODOQUEPUEDAREDUCIRSUVISIBILIDADOEFICACIA(DEBERÁINDICARSELAMODIFICACIÓNEFECTUADA)","
3000.0
SINREDUC.",Autor,,"

SEÑALES"
CIR,"
142

058","
3

3","

5C","

0","
Muygrave077.-
N)","MODIFICARELCONTENIDO
DELASEÑALDETALMODOQUEPUEDADESLUMBRARALOSUSUARIOSDELAVÍAODISTRAERSUATENCIÓN(DEBERÁINDICARSELAMODIFICACIÓNEFECTUADA)","
3000.0
SINREDUC.",Autor,,"

SEÑALES"
CIR,"
142

058","
3

3","

5D","

0","

Leve","COLOCARSOBRELASEÑALO
ENSUSINMEDIACIONESPLACAS,CARTELES,MARCASUOTROSOBJETOSQUEPUEDANINDUCIRACONFUSIÓNODISTRAERSU
ATENCIÓN	","
80.0

40.0",Autor,"

NOTA:Deberáindicarselaconcretacircunstanciadetectada.","


SEÑALES"
CIR,"




143

053","




1

1","





5A","





4","




Grave076.-J)","NORESPETARLASSEÑALESYÓRDENESDELOSAGENTESDELAAUTORIDADENCARGADOSDELAVIGILANCIAYREGULACIÓNDELTRÁFICO(DEBERÁDESCRIBIRSESUCINTAMENTELASEÑALUORDENDESOBEDECIDA,AÚNCUANDOLAMISMAPROCEDADELAPROPIAAUTORIDADENCARGADADELAREGULACIÓN,ORDENACIÓN,GESTIÓNVIGILANCIAY
DISCIPLINADELTRÁFICO))","




200.0

100.0",ConductorUsuario,"

NOTA:LosagentesdelaAutoridadresponsabledeltráficoqueesténregulandolacirculaciónloharándeformaqueseanfácilmentereconociblescomotalesadistancia,tantodedíacomodenoche,ysusseñales,quehandeservisibles,ysusórdenes,debenserinmediatamenteobedecidasporlosusuariosdelavía.","




DESOBEDIENCIAÓRD.ySEÑALES"
CIR,"

143

053","

1

1","


5C","


0","


Leve","NOUTILIZARPRENDASDE
COLORESLLAMATIVOSYDISPOSITIVOSOELEMENTOSRETRORREFLECTANTESELPERSONALHABILITADOPARAREGULARLACIRCULACIÓNENAUSENCIADEAGENTESDELACIRCULACIÓNOPARAELAUXILIODEÉSTOS.","

80.0

40.0",Autor,"
NOTA:Deberánutilizarprendasdealtavisibilidadydispositivosoelementosretrorreflectantesquepermitanalosconductoresydemásusuariosdelavíaqueseaproximen,distinguirlosaunadistanciamínimade150metros.","


CHALECOREFLECTANTE"
CIR,"








143

053","








4

1","









5A","









0","








Grave076.-C)","NORESPETARLASSEÑALES
EINDICACIONESDELPERSONALAUXILIARHABILITADOPARAREGULARLACIRCULACIÓNENAUSENCIADELOSAGENTESDELAAUTORIDADENCARGADOSDELAVIGILANCIAYREGULACIÓNDELTRÁFICO,OPARAELAUXILIODEÉSTOS.(DEBERÁDESCRIBIRSESUCINTAMENTELASEÑALOINDICACIÓNDESOBEDECIDA,PARTICULARMENTECUANDOSEREFIERAALANECESIDADDEIMPEDIRELACCESODEVEHÍCULOSOPEATONESALAZONAOITINERARIOAFECTADOS,ENLOSTÉRMINOSDELANEXOII
RGCIRC.)	","








200.0

100.0",ConductorUsuario,,"









DESOBEDIENCIAÓRD.ySEÑALES"
CIR,"

144

053","

1

1","


5A","


0","


Grave076.-C)","
NORESPETARLASINSTRUCCIONESDEOBLIGADOCUMPLIMIENTOINSCRITASENUNPANELDEMENSAJEVARIABLE(ESPECIFICARLAINSTRUCCIÓNINCUMPLIDA)","

200.0

100.0",Conductor,"NOTA:Lospanelesdemensaje
variabletienenporobjetoregularlacirculaciónadaptándolaalascircunstanciascambiantesdeltráfico.Seutilizaránparadarinformaciónalosconductores,advertirlesdeposiblespeligros,darrecomendacionesoinstruccionesdeobligadocumplimiento.","


SEÑALIZACiÓN"
CIR,"
144

053","
2

1","

5A","

0","
Grave076.-C)","NORESPETARLA
PROHIBICIÓNDEPASOESTABLECIDAMEDIANTESEÑALDEBALIZAMIENTO(DEBERÁINDICARSEELTIPO
DESEÑALNORESPETADA)	","
200.0

100.0",Conductor,,"

SEÑALIZACiÓN"
CIR,"145

053","-

1","
5A","
0",Grave076.-K),"
NORESPETARELPEATÓNLALUZROJADEUNSEMÁFORO","200.0

100.0",Peatón,,"
SEMÁFOROS"
CIR,"
146

053",-1,"

5A","

4","
Grave076.-K)","NORESPETARELCONDUCTORDEUNVEHÍCULOLALUZROJANOINTERMITENTEDEUN
SEMÁFORO","
200.0

100.0",Conductor,,"
SEMÁFOROS"
CIR,"

146

053","

-1","


5B","


0","

Grave076.-C)","NORESPETARELCONDUCTORDELVEHÍCULOELSENTIDOYDIRECCIÓNORDENADOSCUANDOSEENCIENDELAFLECHAVERDESOBREFONDOCIRCULAR
NEGRODEUNSEMÁFORO","

200.0

100.0",Conductor,"NOTA:Estaluzsignificaquelosvehículospuedentomarladirecciónysentidoindicadosporlaflecha,cualquieraquesealaluzqueestésimultáneamenteencendidaenelmismosemáforouotrocontiguo.","

SEMÁFOROS"
CIR,"

146

053","

-1","


5D","


4","

Grave076.-K)","NORESPETAREL
CONDUCTORDELVEHÍCULOLALUZROJANOINTERMITENTEDEUNSEMÁFOROSITUADOENUNAINTERSECCIÓN,INTERNÁNDOSEENÉSTA","

200.0

100.0",Conductor,,"

SEMÁFOROS"
CIR,"

146

053","

-1","


5E","


0","

Grave076.-K)","NORESPETAREL
CONDUCTORDEUNVEHÍCULOLALUZROJAINTERMITENTEDEUNSEMÁFORO(DEBERÁINDICARSEANTEQUÉCIRCUNSTANCIASSEPROHIBÍAELPASO)","

200.0

100.0",Conductor,,"

SEMÁFOROS"
CIR,"


146

053","


-1","



5F","



0","


Grave076.-C)","NODETENERSEEL
CONDUCTORDEUNVEHÍCULO,PUDIENDOHACERLOSINPELIGRO,ANTELALUZAMARILLANOINTERMITENTEDEUNSEMÁFORO(DEBERÁINDICARSEELCOMPORTAMIENTOREALIZADO)","


200.0

100.0",Conductor,,"


SEMÁFOROS"
CIR,"
146

053","
-1","

5G","

4","
Grave076.-K)","NORESPETAREL
CONDUCTORDELVEHÍCULOLOORDENADOENUNSEMÁFOROCUANDOEMITELUZROJANOINTERMITENTECONFLECHANEGRA","
200.0

100.0",Conductor,,"
SEMÁFOROS"
CIR,"
146

053","
-1","

5H","

0","
Grave076.-C)","NORESPETAREL
CONDUCTORDELVEHÍCULOLOORDENADOENUNSEMÁFOROCUANDOEMITELUZAMARILLANOINTERMITENTECONFLECHANEGRA","
200.0

100.0",Conductor,,"


SEMÁFOROS"
CIR,"

146

053","

-1","


5I","


0","


Grave076.-C)","AVANZAR,SIGUIENDOLA
INDICACIÓNDELAFLECHAVERDESOBREFONDOCIRCULARNEGRODEUNSEMÁFORO,NODEJANDOPASARALOSVEHICULOSQUECIRCULANPORELCARRILALQUESEINCORPORA","

200.0

100.0",Conductor,,"


SEMÁFOROS"
CIR,"
146

053","
-1","

5K","

0","
Grave076.-K)","REBASARELCONDUCTOR
DELVEHÍCULOLALÍNEADEDETENCIÓNANTERIORMÁSPRÓXIMAAUNSEMÁFOROCUANDOEMITELUZROJANO
INTERMITENTE	","
200.0

100.0",Conductor,,"

SEMÁFOROS"
CIR,"




147

053","




-1","





5A","





4","




Grave076.-K)","CIRCULARPORUNCARRILINCUMPLIENDOLAOBLIGACIÓNDEDETENERSEANTELALUZROJADEUNSEMÁFOROCIRCULAR(LOSSEMÁFOROSDEOCUPACIÓNDECARRILAFECTANEXCLUSIVAMENTEALOSVEHÍCULOSQUECIRCULENPORELCARRILSOBREELQUEESTÁNSITUADOSOENELQUESEINDIQUEENELPANELDESEÑALIZACIÓN
VARIABLE)","




200.0

100.0",Conductor,"


NOTA:(luzrojaenformadeaspa,luzverdeenformadeflechaapuntadahaciaabajo,luzblancaoamarillaenformadeflecha,intermitenteofijaapuntadahaciaabajoenformaoblicua).","




SEMÁFOROS"
CIR,"
147

053","
-1","

5B","

4","
Grave076.-L)","CIRCULARPORUNCARRILINCUMPLIENDOLAOBLIGACIÓNDEDETENERSEINDICADAENUNASEÑALDEDETENCIÓNOBLIGATORIAO
CEDAELPASO","
200.0

100.0",Conductor,,"

SEMÁFOROS"
CIR,"147

053","-

1","
5C","
0",Grave076.-C),OCUPARUNCARRILCUANDOLOPROHIBEELASPADELUZROJADELSEMÁFORODECARRIL,"200.0

100.0",Conductor,,"
SEMÁFOROS"
CIR,"
147

053","
-1","

5D","

0","
Grave076.-C)","CIRCULARPORUNCARRILINCUMPLIENDOLAOBLIGACIÓNDEABANDONARLO,INDICADAENELASPADELUZROJADEL
SEMÁFORODECARRIL","
200.0

100.0",Conductor,,"

SEMÁFOROS"
CIR,"

147

053","

-1","


5E","


0","


Grave076.-C)","CIRCULARPORUNCARRILINCUMPLIENDOLAINDICACIÓNDEUNSEMÁFORODELMISMOALNOIRSEINCORPORANDOENCONDICIONESDESEGURIDADENELCARRILHACIAELQUEAPUNTALAFLECHAOBLICUA
LUMINOSADEAQUÉL	","

200.0

100.0",Conductor,,"



SEMÁFOROS"
CIR,"
148

053","
1

1","

5A","

4","
Grave076.-K)","
NODETENERSEELCONDUCTORDEUNCICLOOCICLOMOTORANTELALUZROJADEUNSEMÁFORO","
200.0

100.0",Conductor,"NOTA:Cuandolaslucesdelossemáforospresentanlasiluetailuminadadeunciclo,susindicacionesserefierenexclusivamenteaciclosy
ciclomotores.","

SEMÁFOROS"
CIR,"
148

053","
1

1","

5B","

0","
Grave076.-C)","NODETENERSEELCONDUCTORDEUNCICLOOCICLOMOTOR,PUDIENDOHACERLOSINPELIGRO,ANTELALUZAMARILLADEUN
SEMÁFORO","
200.0

100.0",Conductor,,"

SEMÁFOROS"
CIR,"


148

053","


2

1","



5C","



0","



Leve","NOAVANZARELCONDUCTORDEUNTRANVÍA,TAXI,AUTOBÚSUOTROVEHÍCULOCUYOCARRILLEESTÁESPECIALMENTERESERVADOENELSENTIDOYDIRECCIÓNINDICADOSPORELSEMÁFOROCONFRANJAVERTICALUOBLICUAILUMINADA,SOBREFONDO
CIRCULARNEGRO","


80.0

40.0",Conductor,,"



SEMÁFOROS"
CIR,"



148

053","



2

1","




5F","




0","




Leve","NOAVANZARELCONDUCTORDEUNAUTOBÚS,TAXIUOTROVEHÍCULOCUYOCARRILLEESTÁESPECIALMENTERESERVADOENELSENTIDOINDICADOPORELSEMÁFOROCONFRANJABLANCAOBLICUA,ILUMINADASOBREFONDOCIRCULARNEGRO(DEBERÁINDICARSEHACIAQUÉLADO
SEPERMITÍAELGIRO)","



80.0

40.0",Conductor,,"



SEMÁFOROS"
CIR,"




148

053","




2

1","





5H","





0","





Leve","NODETENERSEELCONDUCTORDEUNAUTOBÚS,TRANVIA,TAXIUOTROVEHÍCULOCUYOCARRILLEESTÁESPECIALMENTERESERVADO,PUDIENDOHACERLOSINPELIGRO,ANTEUNSEMÁFOROCONFRANJABLANCA,ILUMINADAINTERMITENTEMENTE,SOBREFONDOCIRCULARNEGRO(DEBERÁINDICARSESIES
VERTICALUOBLICUA)","




80.0

40.0",Conductor,,"





SEMÁFOROS"
CIR,"


148

053","


2

1","



5J","



0","


Grave076.-C)","NODETENERSEELCONDUCTORDEUNAUTOBÚS,TRANVIA,TAXIUOTROVEHÍCULOCUYOCARRILLEESTÁESPECIALMENTERESERVADO,ANTEUNSEMÁFOROCONFRANJABLANCAHORIZONTALILUMINADASOBREFONDO
CIRCULARNEGRO	","


200.0

100.0",Conductor,,"




SEMÁFOROS"
CIR,"


151

053","


2

1","



5A","



4","


Grave076.-L)","


NOCEDERELPASOENELLUGARPRESCRITOPORLASEÑALDECEDAELPASO(R-1)","


200.0

100.0",Conductor,"NOTA:Procederáladenunciaporestainfraccióncuandoconellonosehubiesecausadoentorpecimientoalgunoalvehículoquecirculabaporlavíapreferente.
Sisehubieseobligadoadichovehículoareducirlavelocidadoamaniobrarbrúscamente,lainfracciónsedenunciaríaporel
artículo56.1,opción5AdelRGCirc.","


CEDAELPASO"
CIR,"

151

053","

2

1","


5B","


4","

Grave076.-L)","

NODETENERSEENELLUGARPRESCRITOPORLASEÑALDESTOP(R-2)","

200.0

100.0",TitularConductor,"NOTA:Obligaciónparatodoconductordedetenersuvehículoantelapróximalineadedetencióno,sinoexiste,inmediatamenteantesdelaintersección,ycederelpasoenlamismaalosvehículosquecirculenporlavíaalaquese
aproxime.","


STOP"
CIR,"

151

053","

2

1","


5C","


0","


Grave076.-C)","NORESPETARLAPROHIBICIÓNDEENTRADAENUNPASOESTRECHOSEÑALIZADOCONPRIORIDADPARAELSENTIDOCONTRARIO,OBLIGANDOALOSVEHÍCULOSQUECIRCULANPORELMISMOA
DETENERSE(R-5)	","

200.0

100.0",Conductor,"

NOTA:Prohibicióndeentradaenunpasoestrechomientrasnoseaposibleatravesarlosinobligaralosvehículosquecirculenensentidocontrarioadetenerse.","


SEÑALES"
CIR,"
152

053","
-1","

5A","

0","
Grave076.-C)",NOOBEDECERUNASEÑALDECIRCULACIÓNPROHIBIDAPARATODACLASEDEVEHÍCULOSENAMBOSSENTIDOS(R-100),"
200.0

100.0",Conductor,"NOTA:Lasseñalesdeprohibicióndeentrada,paraquienesselasencuentrendefrenteenelsentidodesumarcha,yapartirdellugarenqueestánsituadas,prohíbenel
accesoalosvehículosousuarios.","

SEÑALES"
CIR,"152

053","-

1","
5B","
0","
Leve",NOOBEDECERUNASEÑALDEENTRADAPROHIBIDAATODACLASEDEVEHÍCULOS(R-101),"80.0

40.0",Conductor,,"
SEÑALES"
CIR,"152

053","-

1","
5C","
0","
Leve",NOOBEDECERUNASEÑALDEENTRADAPROHIBIDAAVEHÍCULOSDEMOTOR(R-102),"80.0

40.0",Conductor,,"
SEÑALES"
CIR,"


152

053","


-1","



5D","



0","



Leve","NOOBEDECERUNASEÑALDEENTRADAPROHIBIDA(DEBERÁINDICARSEAQUÉVEHÍCULOSOUSUARIOSSEREFIERELASEÑALCORRESPONDIENTE(R-103,R
-104,R-105,R-106,R-108,R-
109,R-110,R-111,R-112,R-
113,R-114,R-115,R-116,R-
117))","


80.0

40.0",ConductorPeatón,,"



SEÑALES"
CIR,"




152

053","




-1","





5E","





0","




Grave076.-C)","NOOBEDECERUNASEÑALDEENTRADAPROHIBIDAAVEHÍCULOSDESTINADOSALTRANSPORTEDEMERCANCÍASCONMAYORMASAAUTORIZADAQUELAINDICADA(SUPUESTOESPECIALMENTEGRAVEVINCULADOALAVULNERACIÓNDEUNAORDENACIÓNESPECIALDELTRÁFICOPORRAZONESDESEGURIDADDELART.37.1
DELRGC)	","




200.0

100.0",Conductor,,"






SEÑALES"
CIR,"

153

053","

-1","


5A","


0","


Leve","

NOOBEDECERLASEÑALDERESTRICCIÓNDEPASO(ESPECIFIQUESESEÑAL)","

80.0

40.0",Conductor,"NOTA:Lasseñalesderestriccióndepaso,paraquienesselasencuentrendefrenteenelsentidodesumarcha,yapartirellugarenqueestánsituadas,prohíbenolimitanelaccesodelosvehículosenlaformaqueenlasmismasse
detalla.","


SEÑALES"
CIR,"

153

053","

-1","


5B","


0","


Leve",NOOBEDECERLASEÑALDEPROHIBICIÓNDEPASARSINDETENERSE(DEBERÁINDICARSELARAZÓNDELADETENCIÓNOBLIGATORIA.R200),"

80.0

40.0",Conductor,"NOTA:Indicaellugardondeesobligatorialadetenciónporlaproximidad,segúnlainscripciónquecontenga,deunpuestodeAduana,Policía,Peajeuotro;yquetrasellospuedenestarinstalados
mediosmecánicosdedetención.","


SEÑALES"
CIR,"

153

053","

-1","


5C","


0","


Grave076.-C)","NOOBEDECERLASEÑALDEPROHIBICIÓNDEPASOALOSVEHÍCULOSCUYAMASAENCARGASEASUPERIORALAINDICADA(DEBERÁINDICARSELAMASAINDICADAENLASEÑALYLAMASATOTALDELVEHÍCULO.
R201)","

200.0

100.0",Conductor,,"


SEÑALES"
CIR,"


153

053","


-1","



5D","



0","


Grave076.-C)","NOOBEDECERLASEÑALDELIMITACIÓNDEPROHIBICIÓNDEPASOALOSVEHÍCULOSCUYAMASAPOREJESUPERELAINDICADA(DEBERÁINDICARSELAMASAINDICADAENLASEÑALYLAREFLEJADAENLAFICHADELCERTIFICADODECARACTERÍSTICASDEL
VEHÍCULO.R202)","


200.0

100.0",Conductor,,"



SEÑALES"
CIR,"

153

053","

-1","


5E","


0","


Grave076.-C)","NOOBEDECERLASEÑALDEPROHIBICIÓNDEPASOALOSVEHÍCULOSCUYALONGITUD,INCLUIDALACARGASEASUPERIORALAINDICADA(DEBERÁINDICARSELALONGITUDMÁXIMAINDICADAENLASEÑALYLADEL
VEHÍCULOYSUCARGA.R203)","

200.0

100.0",Conductor,,"


SEÑALES"
CIR,"

153

053","

-1","


5F","


0","


Grave076.-C)","NOOBEDECERLASEÑALDEPROHIBICIÓNDEPASOALOSVEHÍCULOSCUYAANCHURA,INCLUIDALACARGASEASUPERIORALAINDICADA(DEBERÁINDICARSELAANCHURAMÁXIMAINDICADAENLASEÑALYLADEL
VEHÍCULOYSUCARGA.R204)","

200.0

100.0",Conductor,,"


SEÑALES"
CIR,"

153

053","

-1","


5G","


0","


Grave076.-C)","NOOBEDECERLASEÑALDEPROHIBICIÓNDEPASOALOSVEHÍCULOSCUYAALTURA,INCLUIDALACARGASEASUPERIORALAINDICADA(DEBERÁINDICARSELAALTURAMÁXIMAINDICADAENLASEÑALYLADEL
VEHÍCULOYSUCARGA.R205)","

200.0

100.0",Conductor,,"



SEÑALES"
CIR,"


153

053","


-1","



5H","



0","



Leve","

NOOBEDECERLASEÑALR200QUEESTABLECELAPROHIBICIÓNDEPASOSINCUMPLIRCONLAOBLIGACIÓNDEPAGODELPEAJECORRESPONDIENTE","


100.0

50.0",TitularConductor,"NOTA:Lanegativadeunconductoraabonarelpeajeconstituyeinfracciónalartículo153RGCirc.,todavezquelaseñalR-200establecelaprohibicióndepasarsindetenerse.Indicaellugardondeesobligatorialadetenciónporlaproximidaddepagodelcorrespondientepeaje(InstruccionDGT12/S-127,de22demayode
2012","



SEÑALES"
CIR,"
153

053",-1,"

5I","

0","

Leve","CIRCULARPORUNTRAMODEAUTOVÍAOAUTOPISTASINHABERREALIZADOELPAGODELPEAJE
CORRESPONDIENTE.	","
100.0

50.0","Titular

Conductor","
NOTA:PeajeconOperador.Endirectarelaciónconlodispuestoenelartículo132.1delRGCirc.","


SEÑALES"
CIR,"

154

053","

-1","


5A","


0","

Grave076.-L)","
NOOBEDECERUNASEÑALDEPROHIBICIÓNORESTRICCIÓN(DEBERÁINDICARSELASEÑALDESOBEDECIDA)","

200.0

100.0",Conductor,"NOTA:Deberándenunciarseaquellasconductasquenohayansidocontempladasdeformaindividualizadaenanteriorespreceptosyquetenganelcarácterdegravedeconformidadconlo
dispuestoenelart.76delaLTSV","


SEÑALES"
CIR,"
154

053","
-1","

5B","

0","

Leve",NOOBEDECERUNASEÑALDEPROHIBICIÓNORESTRICCIÓN(DEBERÁINDICARSELASEÑALDESOBEDECIDA),"
80.0

40.0",Conductor,"NOTA:Deberándenunciarsecomoinfracciónaesteartículoaquelloshechosquenohayansidocontempladosdeformaexpresaenanterioresaparatadossimilares,y
quenotengancarácterdegraves","

SEÑALES"
CIR,"

155

053","

-1","


5A","


0","

Grave076.-L)","
NOOBEDECERUNASEÑALDEOBLIGACIÓN(DEBERÁINDICARSELASEÑALDESOBEDECIDA)","

200.0

100.0",Conductor,"NOTA:Deberándenunciarse
aquellasconductasquenohayansidocontempladasdeformaindividualizadaenanteriorespreceptosyquetenganelcarácterdegravedeconformidadconlodispuestoenelart.76delaLTSV","


SEÑALES"
